image_id,image_url,prompt
3943700,https://traffickcam.com/images/2019/7/20180602_015128_N70RS3.jpg,"a bathroom with a sink and mirror in it, no two rooms are identical. 4k, interior of a bathroom, mirror and glass surfaces, hidden camera photo, an estate agent listing photo, brightly lit room, eyelevel perspective image, the toilet is shiny, interior photograph, bathroom, premium bathroom design, wide angle shot 4 k hdr, room shot"
7875197,https://i.travelapi.com/hotels/5000000/4690000/4680700/4680601/3b3a71a1_b.jpg,"a white bed, white wall complex, white studio, other bedrooms can be seen, white room, small bedroom, bedroom interior, furnished room, room, white bed, interior white wall, room interior, dreampool rooms, white furniture, dim bedroom, room shot, tons of rooms, interior of room, inside white room, a sunny bedroom, white minimalist architecture"
6397409,https://i.travelapi.com/hotels/1000000/570000/565800/565757/a1a5f9f9_b.jpg,"a bathroom with a tub, sink and window, interior of a bathroom, bathroom, sliding glass windows, tiled room squared waterway, mirror and glass surfaces, large open windows, premium bathroom design, tiles curtains, large glass windows, glass room, window in room, poolrooms, dreampool rooms, ceiling to floor windows, interior of a small"
6134921,https://i.travelapi.com/hotels/1000000/30000/27600/27536/0972d971_b.jpg,"a hotel room with a television, refrigerator and microwave, kitchenette and conferenceroom, room shot, dreampool rooms, room interior, hotel room, one large room, large room, bed on the right, interior photograph, furnished room, room, brightly lit room, photo still of interior, interior of room, whole room, large open room"
7195495,https://i.travelapi.com/hotels/3000000/2390000/2388600/2388547/e5787901_b.jpg,"a bedroom with a large bed and a desk, other bedrooms can be seen, large windows to french town, hotel room, bedroom interior, bed on the right, dim bedroom, window in room, room shot, bedroom, whole room, dreampool rooms, room interior, small bedroom, room, large room, interior of room, full room view, a room"
7928144,https://i.travelapi.com/hotels/4000000/3200000/3192000/3191909/84fb99ac_b.jpg,"a staircase with stained glass windows and a light, stairs to the second floor, photo still of interior, staircase, interior of a victorian house, interior photograph, 1 staircase, stairway, large stained glass windows, still image from tv series, haunted house interior, stairs to an upper floor, interior architecture view, interior photo, wide grand staircase, large staircase, cast glass"
6307312,https://i.travelapi.com/hotels/1000000/30000/28200/28146/11f9a88a_b.jpg,"a living room with a couch, chairs, and a table, paris hotel style, interior of buckingham palace, fancy drapery on furniture, lavish rococo baroque setting, delightful surroundings, soft blue living room, blue theme and yellow accents, interior of a living room, elegant interior, lots of decoration and furniture, furnished room, fantastically gaudy, the living room"
6563401,https://i.travelapi.com/hotels/1000000/50000/41500/41450/ba2588d1_b.jpg,"a living room with a couch and a table, marble white columns, cream and white color scheme, ancient roman style, cycladic sculptural style, cream - colored room, cycladic! sculptural style, classical stone columns, white with gold accents, pure gold pillars, luxurious theme, golden pillars, sublime-comfy-elegant ambience, ancient greek style"
7355075,https://i.travelapi.com/hotels/1000000/70000/64200/64172/9a90c056_b.jpg,"a bathroom with a large tub and a large window, luxurious suit, hotel room, kitchenette and conferenceroom, room shot, interior photograph, interior design photography, furnished room, vip room, whole room, room interior, interior of a bathroom, dreampool rooms, interior room, bathroom, room, large room, white marble interior photograph, bed on the right"
6568853,https://i.travelapi.com/hotels/2000000/1110000/1103500/1103465/7ad9db5f_b.jpg,"a hotel room with two beds and a desk, sterile minimalistic room, beds, bed on the right, one large room, other bedrooms can be seen, room, room shot, large room, a room, room interior, furnished room, hotel, dreampool rooms, hotel room, tons of rooms, interior of room, whole room"
6037464,https://i.travelapi.com/hotels/1000000/30000/26100/26032/2180c759_b.jpg,"a hotel room with a bed, desk and television, bed on the right, dreampool rooms, brightly lit room, large room, room shot, diffuse overhead lighting, whole room, room, room interior, hotel room, one large room, large comfy bed, natural light in room, hotel, furnished room, comfortable atmosphere, white marble interior photograph, interior photograph"
9484574,https://i.travelapi.com/hotels/13000000/12990000/12988500/12988492/6aae8b60_b.jpg,"a hotel room with a bed, chair, desk and television, dreampool rooms, brightly lit purple room, brightly lit blue room, bed on the right, beds, blue room, whole room, room shot, brightly lit room, blue and violet color scheme, room, purple and blue color scheme, bedroom interior, bed room, blue and purple colour scheme"
7748858,https://i.travelapi.com/hotels/3000000/2550000/2540400/2540371/d7f4cc3a_b.jpg,"a bedroom with a bed and colorful artwork, photograph of 3d ios room, trending on artstatioin, multi-layered artworks, room, brightly lit room, dreampool rooms, art decoration, colorful mural on walls, trending on artstatio, candy hospital room, wall full of small art painting, art decor, art house, contemporary art style"
6015429,https://i.travelapi.com/hotels/1000000/60000/55000/54961/19a3b504_b.jpg,"a bedroom with a bed, desk and television, small bedroom, dreampool rooms, brightly lit blue room, bedroom interior, room interior, paris hotel style, room shot, room, interior design photography, brightly lit room, small room, scandinavian design, dim bedroom, hotel room, whole room, smart design, standing lamp luxury, studio la cachette, open room"
8717051,https://i.travelapi.com/hotels/10000000/9570000/9567300/9567260/9ba277a5_b.jpg,"a hotel room with a bed, desk and television, large room, dreampool rooms, room interior, room, whole room, brightly lit room, bed room, hotel, bed on the right, one large room, hotel room, photograph of 3d ios room, big room, furnished room, comfortable atmosphere, interior of room, small bedroom, room shot"
7978298,https://i.travelapi.com/hotels/4000000/3510000/3505500/3505406/a3ef065f_b.jpg,"two beds in a hotel room, bed on the right, dreampool rooms, room interior, beds, room, hotel, large room, other bedrooms can be seen, interior of room, hotel room, whole room, room shot, brightly lit room, a room, one large room, bedroom interior, kitchenette and conferenceroom, interior photograph, paris hotel style"
7721327,https://i.travelapi.com/hotels/3000000/2480000/2473700/2473647/5571e011_b.jpg,"a living room with a couch, television and a television, sitting in french apartment, city apartment cozy calm, studio la cachette, splendid haussmann architecture, city apartment, scandinavian design, blue and white colour scheme, apartment set in the near future, blue grey and white color scheme, scandinavian style, apartment design, interior design photography, picture of an interior loft"
7995966,https://i.travelapi.com/hotels/6000000/5210000/5202100/5202061/ff515202_b.jpg,"a bedroom with a bed and a desk, venetian red, dreampool rooms, bed on the right, red brown and white color scheme, beds, red and brown color scheme, cute room, bed room, brown and pink color scheme, room, hotel room, roma, brown and magenta color scheme, luxurious suit, pink and red color scheme, bedroom interior"
7276877,https://i.travelapi.com/hotels/3000000/2540000/2534800/2534779/1c7a8b39_b.jpg,"a room with a bed, chairs and pictures on the wall, romantic ambiente, cafe interior, restaurant, studio ghibili, studio ghibi, cafe tables, rococco, restaurant interior photography, chairs and tables, tables and chairs, diner caffee, conversano, comfortable atmosphere, french village interior, maria fortuny, carravaggio, dining room"
7216567,https://i.travelapi.com/hotels/1000000/910000/901100/901091/a8f9e936_b.jpg,"a bathroom with a sink and a mirror, premium bathroom design, interior of a bathroom, wet reflective tile floor, bathroom, tiled room squared waterway, grey striped walls, sleek streamlined design, an estate agent listing photo, modern bathroom, metallic polished surfaces, real estate photography, patterned tilework, interior design photography, black oil bath, residential design"
7708350,https://i.travelapi.com/hotels/3000000/2340000/2335500/2335494/1185d357_b.jpg,"a living room with a dining table and chairs, an estate agent listing photo, room interior, home interior, furnished room, kitchenette and conferenceroom, interior of room, large open room, house interior, other bedrooms can be seen, rosalia vila i tobella, large room, 2. sigara aşırmak, apartment, whole room"
6736957,https://i.travelapi.com/hotels/2000000/1110000/1101900/1101836/3a1db505_b.jpg,"a hotel room with two beds and a television, hotel room, large room, room shot, whole room, dreampool rooms, room, bed on the right, furnished room, room interior, one large room, hotel, luxurious suit, brightly lit room, bed room, big room, full room view, interior of room, kitchenette and conferenceroom, interior photograph"
6694483,https://i.travelapi.com/hotels/1000000/990000/985700/985677/a1edfedd_b.jpg,"a bathroom with a tub and a sink, bathtub, interior of a bathroom, bath, bathtub with golden faucet, bathroom, premium bathroom design, bed on the right, small wellness relaxation pool, black oil bath, interior photograph, neon jacuzzi, dreampool rooms, spa, bath like style, room interior, interior of a small, small room, real estate photography"
6944985,https://i.travelapi.com/hotels/2000000/1300000/1298400/1298386/68679343_b.jpg,"a bedroom with two beds and a desk, room interior, other bedrooms can be seen, bedroom interior, interior of room, bed on the right, room, photograph of 3d ios room, small bedroom, dreampool rooms, an interior of room, doors to various bedrooms, whole room, furnished room, bedroom, home interior, bed room, beds, large room"
9484583,https://i.travelapi.com/hotels/13000000/12990000/12988500/12988492/e69b29d8_b.jpg,"a kitchen with a sink and a refrigerator, marble countertops, smooth marble surfaces, organic ceramic white, clean medical environment, brown wood cabinets, wood cabinets, sustainable materials, houzz, the ecolab industrial dishwasher, realistic rendering for stool, polished concrete, smooth clean surfaces, contemporary design, environmental design, cabinet furniture, metal hard surfaces, sink, metallic polished surfaces"
8230115,https://i.travelapi.com/hotels/4000000/3960000/3958100/3958046/c477bda5_b.jpg,"a bed with a flower on it, romantic ambiente, decoration around the room, bed room, interior decoration, art decoration, photograph of 3d ios room, room interior, furnished room, lots of decoration and furniture, whole room, beds, sleep with love, room, romantic!!!, romantic themed, romantic style, bed on the right, cute room, flower decorations"
7779410,https://i.travelapi.com/hotels/5000000/4430000/4428300/4428225/8c723584_b.jpg,"a room with a desk, chair, and television, brightly lit purple room, cubical meeting room office, photograph of 3d ios room, purple colour scheme, interior photograph, kitchenette and conferenceroom, purple leather dungeon bedroom, room interior, room, small room, bed on the right, interior of room, furnished room, room shot, office room interior"
6137754,https://i.travelapi.com/hotels/1000000/30000/20400/20332/83d75238_b.jpg,"a hotel room with two beds and a television, dreampool rooms, bed on the right, room shot, large room, whole room, hotel room, room, room interior, brightly lit room, yellow and orange color scheme, one large room, hotel, orange color scheme, beds, orange and white color scheme, photograph of 3d ios room, furnished room"
7829874,https://i.travelapi.com/hotels/5000000/4560000/4559200/4559119/d41b1e1d_b.jpg,"a living room with a couch, coffee table, and a television, home interior, sublime-comfy-elegant ambience, aketan, lounge room, interior living room, living room interior, house interior, residential design, living room, furnished room, comfortable atmosphere, sliding glass windows, living room with split levels, indoor setting, akitipe studios"
6496223,https://i.travelapi.com/hotels/1000000/30000/27900/27839/e1e8494f_b.jpg,"a hotel room with a bed, chair and television, bed on the right, large room, dreampool rooms, one large room, motel, furnished room, whole room, brightly lit room, room, room shot, large comfy bed, hotel room, hotel, beds, comfortable atmosphere, large open room, tons of rooms, hollywood standard, a room"
6284854,https://i.travelapi.com/hotels/1000000/570000/562300/562267/1c7c6341_b.jpg,"a bathroom with a sink, mirror and toilet, interior of a bathroom, bathroom, premium bathroom design, an estate agent listing photo, interior photograph, interior design photography, the toilet is shiny, mirror and glass surfaces, tiled room squared waterway, interior of a small, interior photography, exquisitely designed throne room, white marble interior photograph, wooden toilets"
7397151,https://i.travelapi.com/hotels/3000000/2540000/2536300/2536277/02260792_b.jpg,"a bed in a room, dreampool rooms, other bedrooms can be seen, wooden floors, romantic ambiente, wooden floor boards, small bedroom, dim bedroom, wooden walls with framed art, bed on the right, 1 9 2 0 s room, sublime-comfy-elegant ambience, italian renaissance architecture, bedroom interior, brown and white color scheme, room"
6860852,https://i.travelapi.com/hotels/2000000/1390000/1384800/1384710/25c0850f_b.jpg,"a dining area with a table and chairs, brightly lit blue room, kitchenette and conferenceroom, dining room, brightly lit room, blue theme and yellow accents, interior design photography, ibiza, lots of decoration and furniture, dreampool rooms, yellow and blue color scheme, marbella, blue and white colour scheme, decoration around the room, mediterranean features"
6401845,https://i.travelapi.com/hotels/1000000/560000/552000/551998/c2867661_b.jpg,"a living room with a large wooden ceiling, architectural digest photo, views to the ocean, lounge room, residential design, houzz, luxurious environment, ceiling to floor windows, living room interior, sand - colored walls, beachwood treehouse, interior living room, beatiful house, beachfront, floor - to - ceiling windows, floor to ceiling window"
3946318,https://traffickcam.com/images/2019/7/20180614_124240_10QOZE.jpg,"two beds in a hotel room with a painting on the wall, bed on the right, dreampool rooms, beds, pair of keycards on table, brightly lit room, hotel room, room shot, large room, one large room, room, furnished room, hotel, whole room, paneled walls, symmetrical layout, bed room, tons of rooms"
6133492,https://i.travelapi.com/hotels/1000000/30000/27700/27624/7ab8e699_b.jpg,"a hotel room with a bed, desk and television, bed on the right, room, brightly lit purple room, room shot, whole room, dreampool rooms, beds, bed room, room interior, large room, hotel room, bold colored walls, motel, photograph of 3d ios room, brightly lit room, furnished room, brightly lit blue room, large comfy bed"
6765697,https://i.travelapi.com/hotels/2000000/1160000/1156000/1155964/ead06b21_b.jpg,"a hotel room with two beds and a flat screen tv, room shot, dreampool rooms, bed on the right, furnished room, room interior, large room, whole room, hotel room, full room view, room, sun coast, interior of room, other bedrooms can be seen, bedroom interior, hollywood standard, natural light in room, bed room, one large room"
6884468,https://i.travelapi.com/hotels/2000000/1460000/1455900/1455873/bbd3e004_b.jpg,"a bedroom with a bed and a chair, other bedrooms can be seen, bedroom interior, room interior, dreampool rooms, bed on the right, large room, bedroom, whole room, furnished room, hotel room, interior of room, room shot, room, beds, brightly lit room, sublime-comfy-elegant ambience, a room, lounge room, small bedroom"
6368583,https://i.travelapi.com/hotels/1000000/10000/4000/3996/5641f30c_b.jpg,"a bathroom with a toilet, sink, and a mirror, interior of a bathroom, artificial warm lighting, brightly lit room, premium bathroom design, bathroom, gurney with ambient lighting, bright ambient lighting, very beautiful ambient lighting, very beautiful ambient light, ambient lighting from top, ambience lighting, rembrandt lighting scheme, detailed ambient lighting, product lighting, neutral flat lighting"
6928768,https://i.travelapi.com/hotels/1000000/920000/911400/911310/321dacc1_b.jpg,"a living room with a fireplace and couches, thomas kinkade. cute cozy room, interior of a living room, zillow interior, interior living room, interior design, warm living room, interior of a victorian house, living room, bay window sofa, furnished room, living room interior, the living room, photo still of interior, areas rugs, interior design photography"
6699074,https://i.travelapi.com/hotels/1000000/1000000/997000/996973/0bcc94cb_b.jpg,"a bathroom with a sink, toilet, and mirror, premium bathroom design, interior of a bathroom, bathroom, carrara marble, tiled room squared waterway, white marble interior photograph, blocked drains, white marble walls, exquisitely designed throne room, beautiful colorful tilework, ad image, tiny room with dirty wall tiles, highly detailed marble cloth, real estate photography"
6012244,https://i.travelapi.com/hotels/1000000/10000/500/413/c262bb72_b.jpg,"a bed with a white comforter, bed on the right, beds, white bed, stylised design, geometric design, nazca design, bedroom interior, bed, symmetrical layout, colorful geometric pattern, dim bedroom, room interior, interior design photography, angular dynamic white rock floor, origami studio 3 design, retro design, other bedrooms can be seen, hotel room"
6621643,https://i.travelapi.com/hotels/1000000/10000/400/369/63757949_b.jpg,"a hotel room with a bed, desk and television, room shot, large room, bed on the right, whole room, room, hotel room, bed room, furnished room, room interior, dreampool rooms, cute room, luxurious suit, one large room, big room, bedroom interior, full room view, vip room, tons of rooms, beds"
7186958,https://i.travelapi.com/hotels/3000000/2360000/2357800/2357746/335b4b63_b.jpg,"a hotel room with two beds and a balcony, dreampool rooms, gold and teal color scheme, turquoise color scheme, brown and cyan blue color scheme, disney fantasy style, teal and orange color scheme, brown and cyan color scheme, furnished room, cyan and gold scheme, sand - colored walls, white and teal metallic accents"
7612885,https://i.travelapi.com/hotels/4000000/3780000/3779100/3779011/e31ebc72_b.jpg,"a bathroom with a sink and mirror, carrara marble, smooth marble surfaces, polished white marble, greek white marble, white marble walls, white marble interior photograph, white marble, made of carrara marble, premium bathroom design, marble countertops, white marble texture, white marble highly detailed, marble walls, metallic polished surfaces, exquisite marble details"
6334591,https://i.travelapi.com/hotels/1000000/920000/913500/913417/d1ead30c_b.jpg,"holiday inn hotel & suites - front desk, female in office dress, welcoming attitude, corporate photo, pp, blue uniform, a blue dress, langoliers, professional image, service robots, film still from avengers endgame, girl wearing uniform, eurostar, fine professional photo, photo of a woman, smiling woman, blue tunic and robes, commercial photography, commercial photograph"
6694401,https://i.travelapi.com/hotels/1000000/990000/986000/986000/0fd2e71d_b.jpg,"a bathroom with a toilet, sink, and mirror, interior of a bathroom, bathroom, premium bathroom design, tiled room squared waterway, an estate agent listing photo, interior photograph, bathtub, interior of a small, interior of a small room, small room, tiny room with dirty wall tiles, room interior, white marble interior photograph, bathtub with golden faucet"
6396621,https://i.travelapi.com/hotels/1000000/480000/475500/475438/2923e53d_b.jpg,"a kitchen with a refrigerator and a refrigerator freezer, real estate photography, residential design, kitchenette and conferenceroom, interior design, small kitchen, home interior, zillow interior, an estate agent listing photo, white marble interior photograph, house interior, tropical color scheme, contemporary design, wood cabinets, brown wood cabinets, room interior, interior design photography"
8022821,https://i.travelapi.com/hotels/6000000/5300000/5294400/5294334/84b52ffe_b.jpg,"a table with a candle and a book on it, sublime-comfy-elegant ambience, crystals enlight the scene, comfortable atmosphere, sublime-comforting ambience, sublime comforting ambience, lounge, rich atmosphere, cozy and peaceful atmosphere, lounge background, luxurious environment, paris hotel style, interior design details, interior design photography, an illustration of a bar/lounge"
7470960,https://i.travelapi.com/hotels/4000000/3050000/3042200/3042101/4db9421d_b.jpg,"a room with a view of the water, there is a window to the sea, window in room, window view, balcony door, view through window, mediterranean vista, view, full room view, view out of a window, balcony, view from window, vista view, the window, aquamarine windows, view of sea, window ( city ), lake view"
6488413,https://i.travelapi.com/hotels/1000000/520000/519800/519735/fd53b114_b.jpg,"a kitchen and a living room with a television, kitchenette and conferenceroom, blue accent lighting, small kitchen, interior design, cabinets, brown wood cabinets, wood cabinets, zillow interior, cute kitchen, glowing blue interior components, silver and blue color schemes, contemporary design, cupboards, kitchen, blue light accents, glowing white accent lighting, minimal kitchen"
7758152,https://i.travelapi.com/hotels/5000000/4320000/4310400/4310331/adb60de8_b.jpg,"a living room with a couch and a television, lounge room, lounge, an illustration of a bar/lounge, zillow interior, interior living room, living room interior, modernist interior, interior of a living room, sitting in a lounge, white marble interior photograph, living room, comfortable atmosphere, hip modern design, living room interior design, futuristic looking living room"
6622543,https://i.travelapi.com/hotels/1000000/30000/20800/20722/64e6de6a_b.jpg,"a hotel room with a bed and a desk, interior photograph, hollywood standard, kitchenette and conferenceroom, pair of keycards on table, furnished room, standing lamp luxury, hotel room, cash on a sidetable, room interior, floor lamps, diffuse overhead lighting, room shot, white marble interior photograph, stack of books on side table"
6043811,https://i.travelapi.com/hotels/1000000/10000/6300/6215/a9bf3d70_b.jpg,"a hotel room with two beds and a television, bed on the right, dreampool rooms, beds, room, whole room, room shot, large room, brightly lit room, hotel, comfortable atmosphere, hotel room, motel, one large room, diffuse overhead lighting, bed room, room interior, large comfy bed, furnished room, commercial photo"
7312543,https://i.travelapi.com/hotels/3000000/2450000/2445100/2445029/91912de3_b.jpg,"a bathroom with a sink, toilet and mirror, interior of a bathroom, bathroom, premium bathroom design, an estate agent listing photo, tiled room squared waterway, studio la cachette, wet reflective tile floor, tiny room with dirty wall tiles, small room, mirror and glass surfaces, interior of a small room, modern bathroom, white marble interior photograph"
7007717,https://i.travelapi.com/hotels/2000000/1700000/1695500/1695488/971f2ca7_b.jpg,"a living room with a couch and a television, lounge room, an estate agent listing photo, interior design photography, interior of a living room, interior photograph, bay window sofa, white l shaped couch, dark teal couch, at the sitting couch, hanging scroll on wall, lounge furniture, houzz, abstract maximalist painting, interior design, abstract art painting, furnished room"
8145005,https://i.travelapi.com/hotels/7000000/6060000/6051900/6051825/58738a9a_b.jpg,"a bathroom with a sink and a mirror, interior of a bathroom, artificial warm lighting, dirty linen robes, kitchenette and conferenceroom, diseno limpio de facil lectura, bathroom, white marble interior photograph, interior of a small, white broom closet, brightly lit purple room, mirror and glass surfaces, room interior, environmental lighting, interior design photography"
6267550,https://i.travelapi.com/hotels/1000000/30000/23700/23626/cd3d3183_b.jpg,"a white bottle of lotion, commercial photo, commercial product photography, high detail product photo, products shot, product display photograph, close-up product photo, high quality product image”, high resolution product photo, commercial photography, award - winning details, product label, clean face and body skin, award winning details, cg original, product introduction photo, productphoto, product picture"
6956559,https://i.travelapi.com/hotels/2000000/1600000/1597700/1597647/24a836e3_b.jpg,"a large room with a couch, chairs and a television, zillow interior, interior design photography, vivid colors scheme, bright it interiors, rich vivid color scheme, interior design, interior photograph, retaildesignblog.net, interior design architecture, vibrant colors scheme, photo still of interior, award winning interior design, vibrant light color scheme, commercial photo, popular interior design style"
6966566,https://i.travelapi.com/hotels/2000000/1500000/1494800/1494717/db31c6c3_b.jpg,"a living room with a couch, chairs, and a piano, chateau frontenac, lounge room, lounge, paris hotel style, comfortable atmosphere, rich atmosphere, dreampool rooms, sublime-comfy-elegant ambience, gentleman's club lounge, luxurious suit, the living room, furnished room, room interior, parlor, sitting in a lounge, vip room"
7469171,https://i.travelapi.com/hotels/4000000/3050000/3040500/3040483/25984805_b.jpg,"a hotel room with a bed and desk, luxurious suit, dreampool rooms, bed room, large room, whole room, luxurious environment, room, room interior, bedroom interior, room shot, photograph of 3d ios room, cozy and peaceful atmosphere, glass room, furnished room, hotel room, bed on the right, big room, cute room, comfortable atmosphere"
6403522,https://i.travelapi.com/hotels/1000000/540000/536000/535929/cdb60973_b.jpg,"a bedroom with a large window and a view of the city, skyline showing from the windows, window in room, window and city background, window view, centered wide framed window, window ( city ), cityscape in the window, new york backdrop, looking out a window, floor - to - ceiling windows, photo of a beautiful window, new york background, room mono window"
6788920,https://i.travelapi.com/hotels/2000000/1190000/1189600/1189510/832f5d4e_b.jpg,"a hotel room with two beds and a television, bed on the right, beds, large comfy bed, hotel room, whole room, dreampool rooms, room, hotel, bed room, large room, furnished room, room interior, bed, room shot, motel, interior photograph, one large room, photograph of 3d ios room, a room, interior of room"
6661834,https://i.travelapi.com/hotels/2000000/1060000/1054700/1054639/29047df8_b.jpg,"a bathroom with a stone wall and a glass sink, interior of a bathroom, bathroom, premium bathroom design, modern bathroom, wooden toilets, an estate agent listing photo, rustic throne room, small room, real estate photography, home interior, interior of a small room, wooden interior, spa, interior photograph, houzz, contemporary design, interior design photography, bath, room interior"
7290319,https://i.travelapi.com/hotels/3000000/2540000/2539600/2539595/94b7b89f_b.jpg,"a dining table, kitchenette and conferenceroom, home interior, picture of an interior loft, small kitchen, interior of a loft, house interior, urban house, render 3 d, white kitchen table, interior photograph, salad and white colors in scheme, dining room, room interior, kitchen, 3 d vray render, residential design, apartment, french village interior"
6176169,https://i.travelapi.com/hotels/1000000/670000/663100/663050/72723e89_b.jpg,"a bedroom with a bed and a chair, brightly lit pink room, white marble interior photograph, white marble walls, brightly lit room, bedroom interior, bed room, cream - colored room, white bed, cute room, room interior, dreampool rooms, whole room, white elegant baroque design, room, sublime-comfy-elegant ambience, angkor thon, large room"
6983290,https://i.travelapi.com/hotels/2000000/1110000/1107400/1107395/43079c01_b.jpg,"a small refrigerator and a small table in a room, hotel room, fridge, hotel, commercial photo, product display photograph, high quality product image”, kitchenette and conferenceroom, 3 d hyper realistic render, commercial photography, photorealistic detailed picture, diffuse overhead lighting, room, artificial warm lighting, refrigerator, cold drinks, advertisement photography"
6318416,https://i.travelapi.com/hotels/1000000/30000/20400/20344/8cbda671_b.jpg,"a teddy bear sitting on a bed in a room, inside a child's bedroom, someone in home sits in bed, laying teddy bear, bed, plush mascot, childs bedroom, beds, stuffed toy, bearbrick, capsule hotel, boy's room, room, teddy bear, hotel room, with a bunk bed, small bedroom, cute room, bear, hotel"
7299904,https://i.travelapi.com/hotels/3000000/2450000/2445700/2445643/b9619217_b.jpg,"a bathroom with a toilet, sink and shower, premium bathroom design, bathroom, interior of a bathroom, toilet, bathtub with golden faucet, exquisitely designed throne room, wooden toilets, small room, an estate agent listing photo, luxurious suit, tiles curtains, well - designed, wet reflective tile floor, artificial warm lighting, very wide angle view, claustrophobic room"
6469836,https://i.travelapi.com/hotels/1000000/910000/903100/903028/da539927_b.jpg,"a bathroom with a sink, toilet, and mirror, interior of a bathroom, premium bathroom design, bathroom, white marble interior photograph, paris hotel style, interior photograph, mirror and glass surfaces, interior design details, interior of a small, interior design photography, interior design, room interior, bathtub, wet reflective tile floor, interior decoration, bathtub with golden faucet"
7067116,https://i.travelapi.com/hotels/2000000/1710000/1700800/1700728/df39d376_b.jpg,"a bathroom with a sink, toilet, and mirror, interior of a bathroom, bathroom, premium bathroom design, white marble interior photograph, the toilet is shiny, exquisitely designed throne room, commercial washroom hand dryer, mirror and glass surfaces, interior photograph, kitchenette and conferenceroom, tiled room squared waterway, bright towels, finely detailed feature"
6906564,https://i.travelapi.com/hotels/2000000/1510000/1505600/1505578/f4d25dec_b.jpg,"a living room with a tv and a table, white marble interior photograph, exquisitely designed throne room, digital screens on the walls, lavish rococo baroque setting, sublime-comfy-elegant ambience, white marble walls, tv set, luxury furniture, award - winning details, decorated with opera motifs, orrery, marble columns in background, featuring marble fountains"
6586528,https://i.travelapi.com/hotels/1000000/900000/893000/892908/22ebe508_b.jpg,"a hotel room with a bed and a desk, room interior, other bedrooms can be seen, room, bed on the right, furnished room, interior of room, whole room, bedroom interior, sterile minimalistic room, room shot, beds, large room, hospital room, small bedroom, hotel room, hotel, a room, kitchenette and conferenceroom, bedroom"
6084873,https://i.travelapi.com/hotels/1000000/10000/6900/6850/c21756e4_b.jpg,"a bathroom with a sink, toilet, and mirror, interior of a bathroom, premium bathroom design, exquisitely designed throne room, bathroom, the toilet is shiny, accessible for the disabled, decadent throne room, white marble interior photograph, toilet, throne room, interior photograph, rustic throne room, gaming toilet, well - designed, real estate photography, award winning interior design"
8033802,https://i.travelapi.com/hotels/6000000/5380000/5373100/5373002/c1dc740d_b.jpg,"a bed in a room with a canopy, samburu, bedroom interior, bed room, dreampool rooms, sublime-comfy-elegant ambience, sublime-comforting ambience, dim bedroom, luxurious suit, very beautiful enga style, bed on the right, exquisitely designed throne room, beds, bedroom, other bedrooms can be seen, photograph of 3d ios room"
6783077,https://i.travelapi.com/hotels/2000000/1180000/1178700/1178620/2dc09f16_b.jpg,"a table with a cup of coffee on it, sliding glass windows, seaview, there is a window to the sea, sun coast, balcony, looking out over the sea, balcony door, awnings, next to the sea, sunny bay window, an estate agent listing photo, in a beachfront environment, woman drinking coffee, window with rio de janeiro view"
6598632,https://i.travelapi.com/hotels/1000000/910000/906000/905949/32e6314a_b.jpg,"a living room with a couch, television and a flat screen, islamic interior design, neutral flat lighting, living room interior, white marble interior photograph, interior design, interior of a living room, interior design photography, cream and white color scheme, furnished room, interior design living room, interior living room, residential design, elegant clean design, cream - colored room"
7094144,https://i.travelapi.com/hotels/2000000/2000000/1995800/1995770/10dc9ad6_b.jpg,"a small kitchen with a table and chairs, kitchenette and conferenceroom, small kitchen, kitchen, interior room, interior photograph, room interior, brown wood cabinets, furnished room, hospital room, interior of a small, home interior, cute kitchen, ukraine. professional photo, wood cabinets, photograph of 3d ios room, polish mansion kitchen, studio la cachette"
9418556,https://i.travelapi.com/hotels/13000000/12390000/12389200/12389199/18c57fe2_b.jpg,"a hotel room with two beds and a television, bed on the right, room shot, dreampool rooms, large room, room interior, whole room, hotel room, room, bedroom interior, furnished room, interior design photography, interior design, interior of room, bed room, one large room, large open room, interior photograph, luxurious suit, tons of rooms"
6172048,https://i.travelapi.com/hotels/1000000/20000/13400/13395/d98949c4_b.jpg,"a view of a pool and a patio area, interior photograph, mezzanine, 5 th floor, chairs and tables, tables and chairs, terrarium lounge area, [ overhead view of a table ]!!, observation deck, eyelevel perspective image, kitchenette and conferenceroom, the back rooms, hundreds of chairs and tables, photo still of interior"
7468883,https://i.travelapi.com/hotels/3000000/2700000/2690500/2690427/e52a60e2_b.jpg,"a hotel room with a bed and desk, room interior, large room, interior of room, whole room, hotel room, room, window in room, furnished room, photograph of 3d ios room, bed room, room shot, an interior of room, seaview, luxurious suit, full room view, big room, open room, outside large window of ship"
7886656,https://i.travelapi.com/hotels/5000000/4740000/4736400/4736397/3cb563cf_b.jpg,"a bedroom with a large bed and a tv, dreampool rooms, bed on the right, room interior, luxurious suit, bedroom interior, other bedrooms can be seen, large room, whole room, bed room, paneled walls, room, brightly lit room, room shot, hotel room, photograph of 3d ios room, interior of room, doors to various bedrooms"
6629267,https://i.travelapi.com/hotels/1000000/10000/3200/3137/aa6f72bd_b.jpg,"a hotel room with a bed, desk and television, paris hotel style, dreampool rooms, cheval michael, studio la cachette, small bedroom, room, splendid haussmann architecture, room shot, bed on the right, maison laffite, dim bedroom, virtual metaverse room, other bedrooms can be seen, hotel room, beds"
